feature_usage_id,user_id,feature_name,usage_month,usage_count
54052,972,Market Scanner,2025-09-01,29
54053,972,API Access,2025-09-01,37
54054,972,Portfolio Tracker,2025-09-01,13
54055,972,Portfolio Tracker,2025-10-01,19
54056,972,API Access,2025-10-01,39
54057,972,Market Scanner,2025-10-01,45
54058,972,Custom Dashboards,2025-10-01,45
54059,972,Risk Analytics,2025-11-01,23
54060,972,Market Scanner,2025-12-01,6
54061,972,Custom Dashboards,2025-12-01,23
54062,972,API Access,2025-12-01,33
54063,972,Portfolio Tracker,2026-01-01,35
54064,972,API Access,2026-02-01,26
54065,972,Portfolio Tracker,2026-03-01,14
54066,972,Custom Dashboards,2026-03-01,2
54067,972,API Access,2026-03-01,16
54068,972,Custom Dashboards,2026-04-01,33
54069,972,Trading Signals,2026-04-01,1
54070,972,Trading Signals,2026-05-01,36
54071,972,API Access,2026-06-01,17
54072,972,Market Scanner,2026-06-01,32
54073,972,Trading Signals,2026-06-01,47
54074,972,Risk Analytics,2026-07-01,32
54075,972,Trading Signals,2026-08-01,31
54076,972,Custom Dashboards,2026-08-01,24
54077,972,Portfolio Tracker,2026-08-01,34
54078,972,Market Scanner,2026-08-01,35
54079,972,Portfolio Tracker,2026-09-01,3
54080,972,Portfolio Tracker,2026-10-01,29
54081,972,Risk Analytics,2026-11-01,11
54082,972,Portfolio Tracker,2026-11-01,6
54083,972,Trading Signals,2026-11-01,35
54084,972,Custom Dashboards,2026-11-01,21
54085,972,Portfolio Tracker,2026-12-01,48
54086,972,Trading Signals,2026-12-01,2
54087,972,Market Scanner,2026-12-01,49
54088,972,Risk Analytics,2026-12-01,5
54089,973,Custom Dashboards,2025-04-01,17
54090,973,Risk Analytics,2025-04-01,32
54091,973,API Access,2025-04-01,42
54092,973,Trading Signals,2025-05-01,9
54093,973,Custom Dashboards,2025-06-01,4
54094,973,Custom Dashboards,2025-07-01,12
54095,973,Market Scanner,2025-07-01,24
54096,973,API Access,2025-07-01,10
54097,973,Portfolio Tracker,2025-07-01,40
54098,973,API Access,2025-08-01,32
54099,973,Trading Signals,2025-08-01,13
54100,973,API Access,2025-09-01,39
54101,973,Market Scanner,2025-09-01,41
54102,973,Trading Signals,2025-09-01,35
54103,973,Portfolio Tracker,2025-09-01,1
54104,973,Risk Analytics,2025-10-01,16
54105,973,API Access,2025-10-01,8
54106,973,Market Scanner,2025-10-01,6
54107,973,Custom Dashboards,2025-10-01,2
54108,973,Risk Analytics,2025-11-01,6
54109,973,Custom Dashboards,2025-11-01,48
54110,973,Market Scanner,2025-11-01,34
54111,973,Trading Signals,2025-11-01,16
54112,973,API Access,2025-12-01,41
54113,973,Portfolio Tracker,2025-12-01,35
54114,973,Custom Dashboards,2025-12-01,25
54115,973,Trading Signals,2025-12-01,38
54116,973,Portfolio Tracker,2026-01-01,13
54117,973,API Access,2026-01-01,43
54118,973,Custom Dashboards,2026-01-01,11
54119,973,Market Scanner,2026-01-01,5
54120,973,Custom Dashboards,2026-02-01,3
54121,973,Portfolio Tracker,2026-03-01,12
54122,973,API Access,2026-04-01,40
54123,973,Custom Dashboards,2026-04-01,34
54124,973,Risk Analytics,2026-04-01,46
54125,973,Market Scanner,2026-04-01,8
54126,973,Portfolio Tracker,2026-05-01,30
54127,973,Risk Analytics,2026-06-01,48
54128,973,Trading Signals,2026-06-01,18
54129,973,API Access,2026-07-01,22
54130,973,Custom Dashboards,2026-07-01,12
54131,973,Trading Signals,2026-07-01,49
54132,973,Portfolio Tracker,2026-08-01,42
54133,973,Custom Dashboards,2026-09-01,24
54134,973,Market Scanner,2026-09-01,17
54135,973,Portfolio Tracker,2026-09-01,48
54136,973,Market Scanner,2026-10-01,38
54137,973,Risk Analytics,2026-10-01,50
54138,973,API Access,2026-11-01,45
54139,973,Market Scanner,2026-12-01,41
54140,973,API Access,2026-12-01,46
54141,973,Trading Signals,2026-12-01,48
54142,974,Custom Dashboards,2025-07-01,12
54143,974,Trading Signals,2025-07-01,37
54144,974,Market Scanner,2025-07-01,19
54145,974,API Access,2025-07-01,5
54146,974,Portfolio Tracker,2025-08-01,44
54147,974,Custom Dashboards,2025-08-01,11
54148,974,Market Scanner,2025-08-01,19
54149,974,Trading Signals,2025-09-01,18
54150,974,Risk Analytics,2025-09-01,7
54151,974,Custom Dashboards,2025-09-01,40
54152,974,Trading Signals,2025-10-01,32
54153,974,Risk Analytics,2025-10-01,35
54154,974,Market Scanner,2025-10-01,4
54155,974,Risk Analytics,2025-11-01,13
54156,974,Risk Analytics,2025-12-01,28
54157,974,Trading Signals,2026-01-01,5
54158,974,API Access,2026-01-01,41
54159,974,Market Scanner,2026-02-01,2
54160,974,Market Scanner,2026-03-01,28
54161,974,Trading Signals,2026-03-01,6
54162,974,Trading Signals,2026-04-01,4
54163,974,Portfolio Tracker,2026-05-01,45
54164,974,Risk Analytics,2026-05-01,30
54165,974,API Access,2026-05-01,9
54166,974,Custom Dashboards,2026-05-01,50
54167,974,Custom Dashboards,2026-06-01,37
54168,974,Trading Signals,2026-06-01,50
54169,974,Market Scanner,2026-06-01,11
54170,974,Portfolio Tracker,2026-06-01,32
54171,974,API Access,2026-07-01,37
54172,974,Market Scanner,2026-07-01,47
54173,974,Risk Analytics,2026-08-01,25
54174,974,Portfolio Tracker,2026-08-01,42
54175,974,Trading Signals,2026-08-01,40
54176,974,Risk Analytics,2026-09-01,21
54177,974,Trading Signals,2026-09-01,12
54178,974,Custom Dashboards,2026-09-01,48
54179,974,Trading Signals,2026-10-01,29
54180,974,Trading Signals,2026-11-01,6
54181,974,Portfolio Tracker,2026-11-01,37
54182,974,API Access,2026-12-01,25
54183,975,Portfolio Tracker,2025-09-01,26
54184,975,Custom Dashboards,2025-10-01,34
54185,975,Risk Analytics,2025-10-01,48
54186,975,Trading Signals,2025-11-01,15
54187,975,Custom Dashboards,2025-11-01,40
54188,975,Market Scanner,2025-12-01,27
54189,975,Trading Signals,2026-01-01,5
54190,975,API Access,2026-01-01,16
54191,975,Custom Dashboards,2026-01-01,20
54192,975,Risk Analytics,2026-01-01,19
54193,975,Custom Dashboards,2026-02-01,32
54194,975,API Access,2026-02-01,47
54195,975,Trading Signals,2026-03-01,14
54196,975,API Access,2026-03-01,40
54197,975,Custom Dashboards,2026-03-01,9
54198,975,API Access,2026-04-01,11
54199,975,Custom Dashboards,2026-04-01,3
54200,975,Portfolio Tracker,2026-04-01,27
54201,975,Risk Analytics,2026-04-01,4
54202,975,API Access,2026-05-01,39
54203,975,Risk Analytics,2026-05-01,38
54204,975,Risk Analytics,2026-06-01,6
54205,975,Market Scanner,2026-06-01,32
54206,975,Portfolio Tracker,2026-07-01,7
54207,975,API Access,2026-08-01,5
54208,975,Portfolio Tracker,2026-08-01,11
54209,975,Market Scanner,2026-08-01,39
54210,975,Portfolio Tracker,2026-09-01,16
54211,975,Risk Analytics,2026-09-01,44
54212,975,API Access,2026-09-01,1
54213,975,Market Scanner,2026-09-01,44
54214,975,Custom Dashboards,2026-10-01,43
54215,975,Portfolio Tracker,2026-10-01,20
54216,975,Risk Analytics,2026-11-01,47
54217,975,Trading Signals,2026-11-01,46
54218,975,Market Scanner,2026-12-01,15
54219,975,Custom Dashboards,2026-12-01,43
54220,976,Trading Signals,2025-07-01,31
54221,976,API Access,2025-07-01,13
54222,976,Custom Dashboards,2025-07-01,38
54223,976,Market Scanner,2025-07-01,23
54224,976,Custom Dashboards,2025-08-01,26
54225,976,Trading Signals,2025-08-01,4
54226,976,Market Scanner,2025-08-01,11
54227,976,Risk Analytics,2025-09-01,35
54228,976,Market Scanner,2025-09-01,31
54229,976,API Access,2025-09-01,24
54230,976,Trading Signals,2025-09-01,41
54231,976,Custom Dashboards,2025-10-01,11
54232,976,Risk Analytics,2025-10-01,49
54233,976,Market Scanner,2025-10-01,36
54234,976,API Access,2025-10-01,42
54235,976,Risk Analytics,2025-11-01,44
54236,976,Portfolio Tracker,2025-12-01,12
54237,976,API Access,2025-12-01,9
54238,976,Custom Dashboards,2025-12-01,43
54239,976,Market Scanner,2025-12-01,7
54240,976,Portfolio Tracker,2026-01-01,34
54241,976,Risk Analytics,2026-01-01,35
54242,976,API Access,2026-01-01,43
54243,976,Custom Dashboards,2026-02-01,4
54244,976,Trading Signals,2026-02-01,10
54245,976,API Access,2026-02-01,34
54246,976,Market Scanner,2026-03-01,7
54247,976,Trading Signals,2026-04-01,24
54248,976,Custom Dashboards,2026-05-01,1
54249,976,Portfolio Tracker,2026-05-01,12
54250,976,Custom Dashboards,2026-06-01,41
54251,976,Market Scanner,2026-06-01,26
54252,976,Portfolio Tracker,2026-06-01,28
54253,976,Portfolio Tracker,2026-07-01,50
54254,976,API Access,2026-07-01,30
54255,976,Custom Dashboards,2026-07-01,43
54256,976,API Access,2026-08-01,25
54257,976,Trading Signals,2026-08-01,13
54258,976,Custom Dashboards,2026-08-01,4
54259,976,Portfolio Tracker,2026-08-01,16
54260,976,Portfolio Tracker,2026-09-01,17
54261,976,Trading Signals,2026-09-01,1
54262,976,Risk Analytics,2026-09-01,4
54263,976,Portfolio Tracker,2026-10-01,29
54264,976,API Access,2026-10-01,15
54265,976,Custom Dashboards,2026-10-01,5
54266,976,Risk Analytics,2026-10-01,11
54267,976,Market Scanner,2026-11-01,46
54268,976,Portfolio Tracker,2026-11-01,45
54269,976,Trading Signals,2026-12-01,23
54270,977,Market Scanner,2025-03-01,38
54271,977,Custom Dashboards,2025-03-01,16
54272,977,Portfolio Tracker,2025-03-01,36
54273,977,Trading Signals,2025-03-01,50
54274,977,Risk Analytics,2025-04-01,17
54275,977,Trading Signals,2025-04-01,4
54276,977,Trading Signals,2025-05-01,29
54277,977,Market Scanner,2025-05-01,8
54278,977,Risk Analytics,2025-06-01,6
54279,977,Portfolio Tracker,2025-06-01,3
54280,977,Portfolio Tracker,2025-07-01,19
54281,977,Custom Dashboards,2025-07-01,14
54282,977,Market Scanner,2025-08-01,8
54283,977,Trading Signals,2025-08-01,4
54284,977,API Access,2025-08-01,7
54285,977,Portfolio Tracker,2025-08-01,29
54286,977,Portfolio Tracker,2025-09-01,8
54287,977,Custom Dashboards,2025-09-01,7
54288,977,Risk Analytics,2025-10-01,11
54289,977,API Access,2025-10-01,40
54290,977,Trading Signals,2025-10-01,42
54291,977,Portfolio Tracker,2025-10-01,45
54292,977,Market Scanner,2025-11-01,20
54293,977,Custom Dashboards,2025-11-01,40
54294,977,Custom Dashboards,2025-12-01,36
54295,977,Custom Dashboards,2026-01-01,12
54296,977,Market Scanner,2026-01-01,4
54297,977,Market Scanner,2026-02-01,36
54298,977,Portfolio Tracker,2026-02-01,20
54299,977,API Access,2026-02-01,12
54300,977,Trading Signals,2026-03-01,18
54301,977,Trading Signals,2026-04-01,26
54302,977,Market Scanner,2026-04-01,43
54303,977,Portfolio Tracker,2026-04-01,30
54304,977,API Access,2026-04-01,9
54305,977,API Access,2026-05-01,25
54306,977,Custom Dashboards,2026-05-01,13
54307,977,Trading Signals,2026-05-01,47
54308,977,Portfolio Tracker,2026-06-01,5
54309,977,Market Scanner,2026-06-01,19
54310,977,Risk Analytics,2026-06-01,32
54311,977,API Access,2026-06-01,14
54312,977,Portfolio Tracker,2026-07-01,28
54313,977,Portfolio Tracker,2026-08-01,37
54314,977,Trading Signals,2026-08-01,28
54315,977,Trading Signals,2026-09-01,43
54316,977,Portfolio Tracker,2026-09-01,11
54317,977,Market Scanner,2026-09-01,33
54318,977,Risk Analytics,2026-09-01,15
54319,977,Market Scanner,2026-10-01,36
54320,977,Portfolio Tracker,2026-11-01,13
54321,977,Portfolio Tracker,2026-12-01,21
54322,977,Custom Dashboards,2026-12-01,22
54323,978,Trading Signals,2025-08-01,24
54324,978,Portfolio Tracker,2025-08-01,20
54325,978,Custom Dashboards,2025-09-01,41
54326,978,Market Scanner,2025-09-01,8
54327,978,API Access,2025-09-01,22
54328,978,Portfolio Tracker,2025-10-01,46
54329,978,API Access,2025-11-01,26
54330,978,Custom Dashboards,2025-11-01,28
54331,978,Risk Analytics,2025-12-01,42
54332,978,API Access,2025-12-01,29
54333,978,Portfolio Tracker,2025-12-01,48
54334,978,Custom Dashboards,2026-01-01,9
54335,978,API Access,2026-01-01,36
54336,978,Trading Signals,2026-02-01,11
54337,978,Market Scanner,2026-02-01,14
54338,978,Market Scanner,2026-03-01,49
54339,978,API Access,2026-03-01,25
54340,978,Trading Signals,2026-03-01,50
54341,978,Risk Analytics,2026-03-01,33
54342,978,Portfolio Tracker,2026-04-01,28
54343,978,Market Scanner,2026-04-01,17
54344,978,Custom Dashboards,2026-04-01,30
54345,978,API Access,2026-04-01,29
54346,978,Risk Analytics,2026-05-01,19
54347,978,Portfolio Tracker,2026-06-01,20
54348,978,Trading Signals,2026-06-01,50
54349,978,Market Scanner,2026-07-01,5
54350,978,Portfolio Tracker,2026-07-01,40
54351,978,Trading Signals,2026-07-01,42
54352,978,Portfolio Tracker,2026-08-01,6
54353,978,Market Scanner,2026-08-01,20
54354,978,Trading Signals,2026-08-01,30
54355,978,API Access,2026-08-01,2
54356,978,Trading Signals,2026-09-01,9
54357,978,Custom Dashboards,2026-10-01,13
54358,978,API Access,2026-10-01,10
54359,978,Custom Dashboards,2026-11-01,4
54360,978,Portfolio Tracker,2026-11-01,7
54361,978,Market Scanner,2026-12-01,9
54362,978,Portfolio Tracker,2026-12-01,31
54363,978,API Access,2026-12-01,2
54364,979,API Access,2026-01-01,34
54365,979,API Access,2026-02-01,48
54366,979,Trading Signals,2026-02-01,47
54367,979,Market Scanner,2026-03-01,46
54368,979,Risk Analytics,2026-03-01,11
54369,979,Custom Dashboards,2026-03-01,43
54370,979,Trading Signals,2026-03-01,11
54371,979,API Access,2026-04-01,31
54372,979,Portfolio Tracker,2026-05-01,6
54373,979,Risk Analytics,2026-05-01,32
54374,979,API Access,2026-05-01,25
54375,979,Risk Analytics,2026-06-01,41
54376,979,Portfolio Tracker,2026-06-01,15
54377,979,Trading Signals,2026-06-01,39
54378,979,Market Scanner,2026-07-01,13
54379,979,API Access,2026-08-01,47
54380,979,Market Scanner,2026-09-01,29
54381,979,Custom Dashboards,2026-09-01,9
54382,979,API Access,2026-09-01,37
54383,979,API Access,2026-10-01,14
54384,979,Risk Analytics,2026-11-01,21
54385,979,API Access,2026-11-01,49
54386,979,Market Scanner,2026-11-01,16
54387,979,Custom Dashboards,2026-11-01,22
54388,979,Trading Signals,2026-12-01,36
54389,980,Portfolio Tracker,2026-01-01,2
54390,980,API Access,2026-01-01,31
54391,980,Market Scanner,2026-01-01,36
54392,980,Custom Dashboards,2026-01-01,8
54393,980,Trading Signals,2026-02-01,15
54394,980,API Access,2026-02-01,26
54395,980,Portfolio Tracker,2026-02-01,41
54396,980,Market Scanner,2026-03-01,3
54397,980,API Access,2026-03-01,29
54398,980,Trading Signals,2026-04-01,3
54399,980,Portfolio Tracker,2026-04-01,38
54400,980,Market Scanner,2026-04-01,49
54401,980,Risk Analytics,2026-04-01,15
54402,980,Market Scanner,2026-05-01,16
54403,980,Risk Analytics,2026-05-01,42
54404,980,API Access,2026-05-01,41
54405,980,Custom Dashboards,2026-06-01,47
54406,980,Trading Signals,2026-06-01,2
54407,980,API Access,2026-06-01,29
54408,980,Market Scanner,2026-06-01,4
54409,980,Risk Analytics,2026-07-01,45
54410,980,API Access,2026-07-01,11
54411,980,Portfolio Tracker,2026-07-01,39
54412,980,Market Scanner,2026-08-01,32
54413,980,Market Scanner,2026-09-01,13
54414,980,Custom Dashboards,2026-09-01,33
54415,980,Custom Dashboards,2026-10-01,35
54416,980,Risk Analytics,2026-10-01,29
54417,980,API Access,2026-11-01,26
54418,980,Market Scanner,2026-12-01,12
54419,980,Risk Analytics,2026-12-01,45
54420,981,Risk Analytics,2025-09-01,25
54421,981,Custom Dashboards,2025-09-01,38
54422,981,Trading Signals,2025-09-01,29
54423,981,Market Scanner,2025-09-01,9
54424,981,Custom Dashboards,2025-10-01,18
54425,981,Risk Analytics,2025-10-01,13
54426,981,Portfolio Tracker,2025-10-01,12
54427,981,Market Scanner,2025-10-01,49
54428,981,Risk Analytics,2025-11-01,11
54429,981,API Access,2025-11-01,13
54430,981,API Access,2025-12-01,33
54431,981,Portfolio Tracker,2025-12-01,38
54432,981,Custom Dashboards,2026-01-01,39
54433,981,API Access,2026-01-01,41
54434,981,Trading Signals,2026-01-01,19
54435,981,Custom Dashboards,2026-02-01,34
54436,981,Market Scanner,2026-02-01,44
54437,981,API Access,2026-02-01,17
54438,981,Risk Analytics,2026-02-01,44
54439,981,Custom Dashboards,2026-03-01,4
54440,981,API Access,2026-03-01,24
54441,981,Trading Signals,2026-03-01,39
54442,981,API Access,2026-04-01,6
54443,981,Market Scanner,2026-04-01,8
54444,981,Custom Dashboards,2026-04-01,41
54445,981,Custom Dashboards,2026-05-01,30
54446,981,Market Scanner,2026-05-01,47
54447,981,Risk Analytics,2026-05-01,38
54448,981,Portfolio Tracker,2026-05-01,37
54449,981,Market Scanner,2026-06-01,11
54450,981,API Access,2026-06-01,26
54451,981,Custom Dashboards,2026-07-01,30
54452,981,Market Scanner,2026-07-01,16
54453,981,Trading Signals,2026-07-01,22
54454,981,Risk Analytics,2026-07-01,16
54455,981,Portfolio Tracker,2026-08-01,26
54456,981,Custom Dashboards,2026-08-01,39
54457,981,Risk Analytics,2026-08-01,40
54458,981,Risk Analytics,2026-09-01,18
54459,981,Market Scanner,2026-09-01,50
54460,981,Portfolio Tracker,2026-09-01,3
54461,981,Risk Analytics,2026-10-01,15
54462,981,Portfolio Tracker,2026-10-01,32
54463,981,Trading Signals,2026-10-01,4
54464,981,Trading Signals,2026-11-01,11
54465,981,Trading Signals,2026-12-01,29
54466,981,API Access,2026-12-01,48
54467,981,Portfolio Tracker,2026-12-01,39
54468,981,Custom Dashboards,2026-12-01,8
54469,982,Custom Dashboards,2025-12-01,31
54470,982,Portfolio Tracker,2025-12-01,28
54471,982,API Access,2025-12-01,34
54472,982,Risk Analytics,2025-12-01,48
54473,982,Trading Signals,2026-01-01,47
54474,982,Market Scanner,2026-01-01,42
54475,982,Portfolio Tracker,2026-02-01,11
54476,982,Risk Analytics,2026-03-01,23
54477,982,Trading Signals,2026-04-01,31
54478,982,Risk Analytics,2026-04-01,50
54479,982,Custom Dashboards,2026-04-01,12
54480,982,Portfolio Tracker,2026-04-01,44
54481,982,Trading Signals,2026-05-01,8
54482,982,Custom Dashboards,2026-05-01,15
54483,982,API Access,2026-06-01,2
54484,982,Portfolio Tracker,2026-06-01,6
54485,982,Trading Signals,2026-06-01,43
54486,982,Risk Analytics,2026-06-01,25
54487,982,Custom Dashboards,2026-07-01,39
54488,982,Custom Dashboards,2026-08-01,5
54489,982,Portfolio Tracker,2026-08-01,36
54490,982,API Access,2026-08-01,42
54491,982,Market Scanner,2026-08-01,22
54492,982,Portfolio Tracker,2026-09-01,19
54493,982,Trading Signals,2026-09-01,22
54494,982,Custom Dashboards,2026-10-01,50
54495,982,Trading Signals,2026-10-01,33
54496,982,Portfolio Tracker,2026-10-01,32
54497,982,Portfolio Tracker,2026-11-01,11
54498,982,Custom Dashboards,2026-11-01,41
54499,982,API Access,2026-11-01,19
54500,982,Portfolio Tracker,2026-12-01,39
54501,982,Market Scanner,2026-12-01,22
54502,982,API Access,2026-12-01,23
54503,982,Risk Analytics,2026-12-01,13
54504,983,Portfolio Tracker,2026-01-01,33
54505,983,Risk Analytics,2026-01-01,29
54506,983,Market Scanner,2026-02-01,28
54507,983,Custom Dashboards,2026-02-01,9
54508,983,Risk Analytics,2026-02-01,21
54509,983,API Access,2026-02-01,28
54510,983,API Access,2026-03-01,20
54511,983,Risk Analytics,2026-03-01,28
54512,983,Portfolio Tracker,2026-03-01,28
54513,983,API Access,2026-04-01,12
54514,983,Trading Signals,2026-04-01,30
54515,983,Market Scanner,2026-04-01,34
54516,983,Custom Dashboards,2026-04-01,9
54517,983,Risk Analytics,2026-05-01,40
54518,983,API Access,2026-05-01,1
54519,983,Market Scanner,2026-06-01,18
54520,983,Trading Signals,2026-07-01,19
54521,983,Risk Analytics,2026-07-01,48
54522,983,Custom Dashboards,2026-07-01,13
54523,983,Trading Signals,2026-08-01,18
54524,983,Risk Analytics,2026-09-01,23
54525,983,Risk Analytics,2026-10-01,42
54526,983,Trading Signals,2026-10-01,47
54527,983,Portfolio Tracker,2026-10-01,35
54528,983,Custom Dashboards,2026-10-01,15
54529,983,Market Scanner,2026-11-01,22
54530,983,Trading Signals,2026-12-01,15
54531,983,Portfolio Tracker,2026-12-01,40
54532,983,Risk Analytics,2026-12-01,7
54533,983,API Access,2026-12-01,27
54534,984,Risk Analytics,2025-06-01,7
54535,984,Portfolio Tracker,2025-06-01,39
54536,984,Market Scanner,2025-07-01,35
54537,984,Trading Signals,2025-07-01,19
54538,984,Risk Analytics,2025-07-01,41
54539,984,Custom Dashboards,2025-07-01,1
54540,984,Portfolio Tracker,2025-08-01,28
54541,984,Trading Signals,2025-08-01,49
54542,984,Market Scanner,2025-09-01,30
54543,984,API Access,2025-09-01,12
54544,984,Trading Signals,2025-09-01,3
54545,984,Custom Dashboards,2025-09-01,42
54546,984,Custom Dashboards,2025-10-01,41
54547,984,Portfolio Tracker,2025-11-01,23
54548,984,API Access,2025-11-01,40
54549,984,Trading Signals,2025-11-01,14
54550,984,Risk Analytics,2025-11-01,7
54551,984,Portfolio Tracker,2025-12-01,40
54552,984,Trading Signals,2025-12-01,16
54553,984,Market Scanner,2026-01-01,45
54554,984,Trading Signals,2026-01-01,31
54555,984,API Access,2026-02-01,6
54556,984,Custom Dashboards,2026-02-01,38
54557,984,Market Scanner,2026-02-01,23
54558,984,Portfolio Tracker,2026-03-01,16
54559,984,Custom Dashboards,2026-03-01,47
54560,984,Trading Signals,2026-04-01,3
54561,984,Market Scanner,2026-05-01,4
54562,984,Trading Signals,2026-05-01,40
54563,984,Portfolio Tracker,2026-05-01,39
54564,984,Risk Analytics,2026-06-01,26
54565,984,Market Scanner,2026-07-01,47
54566,984,Trading Signals,2026-08-01,7
54567,984,API Access,2026-08-01,10
54568,984,Market Scanner,2026-08-01,28
54569,984,Trading Signals,2026-09-01,11
54570,984,Market Scanner,2026-09-01,31
54571,984,Portfolio Tracker,2026-10-01,35
54572,984,Risk Analytics,2026-10-01,18
54573,984,Custom Dashboards,2026-10-01,17
54574,984,Trading Signals,2026-10-01,28
54575,984,Trading Signals,2026-11-01,39
54576,984,Trading Signals,2026-12-01,26
54577,984,Risk Analytics,2026-12-01,26
54578,984,API Access,2026-12-01,39
54579,985,Risk Analytics,2025-02-01,42
54580,985,Market Scanner,2025-02-01,36
54581,985,Custom Dashboards,2025-03-01,31
54582,985,API Access,2025-03-01,36
54583,985,Market Scanner,2025-04-01,49
54584,985,API Access,2025-04-01,21
54585,985,Custom Dashboards,2025-04-01,24
54586,985,Portfolio Tracker,2025-04-01,33
54587,985,API Access,2025-05-01,48
54588,985,Market Scanner,2025-06-01,1
54589,985,Risk Analytics,2025-07-01,33
54590,985,Portfolio Tracker,2025-08-01,40
54591,985,Trading Signals,2025-09-01,30
54592,985,Market Scanner,2025-09-01,13
54593,985,Trading Signals,2025-10-01,37
54594,985,Market Scanner,2025-10-01,45
54595,985,Risk Analytics,2025-10-01,40
54596,985,Risk Analytics,2025-11-01,48
54597,985,Risk Analytics,2025-12-01,22
54598,985,API Access,2025-12-01,6
54599,985,Trading Signals,2026-01-01,47
54600,985,Market Scanner,2026-01-01,7
54601,985,Portfolio Tracker,2026-01-01,43
54602,985,Risk Analytics,2026-01-01,21
54603,985,Trading Signals,2026-02-01,29
54604,985,Custom Dashboards,2026-02-01,14
54605,985,Portfolio Tracker,2026-03-01,6
54606,985,API Access,2026-03-01,25
54607,985,Custom Dashboards,2026-03-01,48
54608,985,Risk Analytics,2026-03-01,5
54609,985,Portfolio Tracker,2026-04-01,3
54610,985,Market Scanner,2026-05-01,19
54611,985,API Access,2026-05-01,34
54612,985,Portfolio Tracker,2026-05-01,40
54613,985,Risk Analytics,2026-06-01,47
54614,985,Risk Analytics,2026-07-01,15
54615,985,Custom Dashboards,2026-07-01,30
54616,985,Portfolio Tracker,2026-07-01,39
54617,985,Custom Dashboards,2026-08-01,46
54618,985,Risk Analytics,2026-08-01,39
54619,985,Market Scanner,2026-08-01,11
54620,985,Market Scanner,2026-09-01,28
54621,985,Market Scanner,2026-10-01,10
54622,985,API Access,2026-11-01,39
54623,985,Custom Dashboards,2026-11-01,32
54624,985,Trading Signals,2026-11-01,1
54625,985,Portfolio Tracker,2026-11-01,42
54626,985,Risk Analytics,2026-12-01,24
54627,986,Risk Analytics,2025-12-01,19
54628,986,Portfolio Tracker,2026-01-01,15
54629,986,Custom Dashboards,2026-01-01,39
54630,986,Market Scanner,2026-02-01,38
54631,986,Trading Signals,2026-02-01,13
54632,986,Custom Dashboards,2026-02-01,12
54633,986,Market Scanner,2026-03-01,29
54634,986,Portfolio Tracker,2026-03-01,22
54635,986,API Access,2026-03-01,26
54636,986,Custom Dashboards,2026-03-01,12
54637,986,Trading Signals,2026-04-01,35
54638,986,Risk Analytics,2026-04-01,44
54639,986,Market Scanner,2026-04-01,22
54640,986,Market Scanner,2026-05-01,14
54641,986,API Access,2026-05-01,32
54642,986,Custom Dashboards,2026-05-01,29
54643,986,API Access,2026-06-01,13
54644,986,Market Scanner,2026-06-01,9
54645,986,Custom Dashboards,2026-06-01,28
54646,986,Portfolio Tracker,2026-06-01,21
54647,986,API Access,2026-07-01,46
54648,986,Trading Signals,2026-08-01,40
54649,986,Market Scanner,2026-08-01,17
54650,986,API Access,2026-08-01,38
54651,986,Trading Signals,2026-09-01,17
54652,986,Market Scanner,2026-09-01,5
54653,986,Trading Signals,2026-10-01,35
54654,986,Custom Dashboards,2026-10-01,21
54655,986,Custom Dashboards,2026-11-01,32
54656,986,API Access,2026-11-01,38
54657,986,Trading Signals,2026-11-01,13
54658,986,API Access,2026-12-01,11
54659,986,Trading Signals,2026-12-01,45
54660,987,Custom Dashboards,2025-12-01,45
54661,987,Custom Dashboards,2026-01-01,40
54662,987,API Access,2026-02-01,7
54663,987,Trading Signals,2026-02-01,5
54664,987,Portfolio Tracker,2026-02-01,11
54665,987,Market Scanner,2026-03-01,12
54666,987,Portfolio Tracker,2026-03-01,15
54667,987,Custom Dashboards,2026-03-01,37
54668,987,Risk Analytics,2026-03-01,33
54669,987,Trading Signals,2026-04-01,43
54670,987,Market Scanner,2026-04-01,24
54671,987,Portfolio Tracker,2026-04-01,23
54672,987,Custom Dashboards,2026-04-01,35
54673,987,Custom Dashboards,2026-05-01,47
54674,987,Portfolio Tracker,2026-05-01,37
54675,987,Risk Analytics,2026-05-01,12
54676,987,API Access,2026-06-01,37
54677,987,API Access,2026-07-01,1
54678,987,Custom Dashboards,2026-07-01,2
54679,987,Risk Analytics,2026-07-01,3
54680,987,Market Scanner,2026-07-01,44
54681,987,Portfolio Tracker,2026-08-01,32
54682,987,Custom Dashboards,2026-08-01,30
54683,987,Risk Analytics,2026-08-01,4
54684,987,Market Scanner,2026-08-01,22
54685,987,Custom Dashboards,2026-09-01,3
54686,987,Market Scanner,2026-09-01,35
54687,987,Risk Analytics,2026-09-01,13
54688,987,Market Scanner,2026-10-01,49
54689,987,API Access,2026-10-01,15
54690,987,Portfolio Tracker,2026-11-01,12
54691,987,Trading Signals,2026-12-01,31
54692,987,Portfolio Tracker,2026-12-01,26
54693,987,Custom Dashboards,2026-12-01,12
54694,987,Market Scanner,2026-12-01,18
54695,988,Custom Dashboards,2025-07-01,24
54696,988,Trading Signals,2025-08-01,39
54697,988,Portfolio Tracker,2025-08-01,19
54698,988,Risk Analytics,2025-08-01,24
54699,988,Custom Dashboards,2025-08-01,4
54700,988,Risk Analytics,2025-09-01,49
