usage_id,user_id,activity_month,login_count,dashboards_viewed,reports_generated,api_calls,session_minutes
22402,1013,2026-04-01,18,54,9,752,287
22403,1013,2026-05-01,17,11,6,233,294
22404,1013,2026-06-01,4,67,3,163,624
22405,1013,2026-07-01,5,49,24,554,421
22406,1013,2026-08-01,30,7,12,185,342
22407,1013,2026-09-01,29,28,13,815,756
22408,1013,2026-10-01,4,27,21,531,108
22409,1013,2026-11-01,28,67,8,526,473
22410,1013,2026-12-01,18,49,15,859,491
22411,1014,2025-04-01,16,10,2,30,605
22412,1014,2025-05-01,29,6,21,599,258
22413,1014,2025-06-01,8,21,0,969,473
22414,1014,2025-07-01,22,51,5,372,880
22415,1014,2025-08-01,17,28,2,395,628
22416,1014,2025-09-01,13,56,4,567,339
22417,1014,2025-10-01,20,11,12,627,80
22418,1014,2025-11-01,13,70,20,154,817
22419,1014,2025-12-01,2,80,2,17,21
22420,1014,2026-01-01,9,55,13,478,823
22421,1014,2026-02-01,12,69,1,649,565
22422,1014,2026-03-01,7,62,7,225,511
22423,1014,2026-04-01,16,77,19,794,817
22424,1014,2026-05-01,16,79,24,761,219
22425,1014,2026-06-01,4,45,16,892,641
22426,1014,2026-07-01,25,25,12,332,493
22427,1014,2026-08-01,11,67,10,524,424
22428,1014,2026-09-01,18,44,17,906,492
22429,1014,2026-10-01,24,30,20,189,384
22430,1014,2026-11-01,17,38,9,235,237
22431,1014,2026-12-01,19,60,22,889,168
22432,1015,2025-07-01,8,33,24,105,786
22433,1015,2025-08-01,10,19,18,220,600
22434,1015,2025-09-01,21,14,2,586,741
22435,1015,2025-10-01,15,65,22,428,200
22436,1015,2025-11-01,30,15,3,882,253
22437,1015,2025-12-01,17,47,19,438,298
22438,1015,2026-01-01,18,70,14,766,189
22439,1015,2026-02-01,3,49,15,621,486
22440,1015,2026-03-01,23,22,6,575,298
22441,1015,2026-04-01,6,66,24,83,535
22442,1015,2026-05-01,7,51,21,603,672
22443,1015,2026-06-01,13,37,18,974,29
22444,1015,2026-07-01,3,10,23,29,240
22445,1015,2026-08-01,18,2,3,183,107
22446,1015,2026-09-01,27,73,4,917,273
22447,1015,2026-10-01,22,38,12,766,223
22448,1015,2026-11-01,8,8,5,585,466
22449,1015,2026-12-01,9,74,25,594,359
22450,1016,2025-04-01,20,74,20,719,167
22451,1016,2025-05-01,27,63,23,312,57
22452,1016,2025-06-01,8,30,25,621,172
22453,1016,2025-07-01,26,10,7,155,549
22454,1016,2025-08-01,8,78,21,910,879
22455,1016,2025-09-01,26,6,13,715,771
22456,1016,2025-10-01,27,69,8,835,50
22457,1016,2025-11-01,3,41,2,334,404
22458,1016,2025-12-01,8,74,7,374,137
22459,1016,2026-01-01,28,31,0,238,632
22460,1016,2026-02-01,21,40,18,142,761
22461,1016,2026-03-01,3,9,6,887,797
22462,1016,2026-04-01,8,7,6,815,327
22463,1016,2026-05-01,6,22,17,587,598
22464,1016,2026-06-01,12,13,17,677,774
22465,1016,2026-07-01,7,38,7,128,388
22466,1016,2026-08-01,29,50,10,15,737
22467,1016,2026-09-01,20,37,22,562,311
22468,1016,2026-10-01,15,38,25,899,795
22469,1016,2026-11-01,26,47,11,431,617
22470,1016,2026-12-01,20,1,6,923,209
22471,1017,2026-01-01,14,45,8,325,261
22472,1017,2026-02-01,5,44,15,314,261
22473,1017,2026-03-01,11,60,18,491,389
22474,1017,2026-04-01,15,38,20,251,168
22475,1017,2026-05-01,17,27,6,157,843
22476,1017,2026-06-01,20,79,19,982,398
22477,1017,2026-07-01,3,36,7,176,71
22478,1017,2026-08-01,22,55,3,813,102
22479,1017,2026-09-01,6,16,25,465,746
22480,1017,2026-10-01,2,35,24,218,495
22481,1017,2026-11-01,20,54,24,358,36
22482,1017,2026-12-01,19,37,6,193,800
22483,1018,2025-05-01,16,17,8,109,675
22484,1018,2025-06-01,27,58,9,602,54
22485,1018,2025-07-01,21,57,17,166,505
22486,1018,2025-08-01,15,78,17,101,502
22487,1018,2025-09-01,23,15,21,428,304
22488,1018,2025-10-01,6,7,20,740,771
22489,1018,2025-11-01,27,63,8,231,489
22490,1018,2025-12-01,12,10,21,471,836
22491,1018,2026-01-01,27,61,15,521,323
22492,1018,2026-02-01,6,47,3,45,726
22493,1018,2026-03-01,19,12,13,347,676
22494,1018,2026-04-01,18,70,15,572,465
22495,1018,2026-05-01,4,9,18,403,848
22496,1018,2026-06-01,17,34,21,503,889
22497,1018,2026-07-01,16,44,6,904,90
22498,1018,2026-08-01,14,19,21,957,810
22499,1018,2026-09-01,16,79,15,43,451
22500,1018,2026-10-01,25,49,18,630,620
22501,1018,2026-11-01,25,48,11,86,355
22502,1018,2026-12-01,27,37,1,253,820
22503,1019,2025-03-01,6,71,19,152,455
22504,1019,2025-04-01,6,38,14,340,256
22505,1019,2025-05-01,27,53,13,820,425
22506,1019,2025-06-01,19,2,5,570,646
22507,1019,2025-07-01,11,53,3,709,304
22508,1019,2025-08-01,27,47,10,279,390
22509,1019,2025-09-01,29,10,3,826,761
22510,1019,2025-10-01,17,44,10,798,605
22511,1019,2025-11-01,13,66,6,586,691
22512,1019,2025-12-01,18,20,2,993,367
22513,1019,2026-01-01,16,3,18,926,379
22514,1019,2026-02-01,22,54,9,391,151
22515,1019,2026-03-01,24,78,11,994,422
22516,1019,2026-04-01,16,24,6,3,528
22517,1019,2026-05-01,12,42,8,661,311
22518,1019,2026-06-01,9,53,24,773,316
22519,1019,2026-07-01,10,75,7,488,323
22520,1019,2026-08-01,26,62,18,12,719
22521,1019,2026-09-01,19,65,15,761,739
22522,1019,2026-10-01,15,70,17,799,218
22523,1019,2026-11-01,18,35,18,100,449
22524,1019,2026-12-01,20,63,3,760,384
22525,1020,2025-07-01,16,51,23,717,865
22526,1020,2025-08-01,6,72,18,309,580
22527,1020,2025-09-01,2,51,24,255,744
22528,1020,2025-10-01,8,44,23,911,712
22529,1020,2025-11-01,4,68,13,144,741
22530,1020,2025-12-01,14,34,14,824,511
22531,1020,2026-01-01,28,72,17,54,598
22532,1020,2026-02-01,8,56,25,466,401
22533,1020,2026-03-01,15,14,14,467,188
22534,1020,2026-04-01,3,4,5,232,717
22535,1020,2026-05-01,29,15,19,241,628
22536,1020,2026-06-01,3,21,1,22,103
22537,1020,2026-07-01,27,36,10,32,89
22538,1020,2026-08-01,28,56,4,289,314
22539,1020,2026-09-01,29,40,0,817,37
22540,1020,2026-10-01,21,5,7,479,140
22541,1020,2026-11-01,30,17,9,469,175
22542,1020,2026-12-01,11,20,9,229,64
22543,1021,2025-06-01,13,52,18,427,712
22544,1021,2025-07-01,23,3,10,661,561
22545,1021,2025-08-01,3,72,4,829,216
22546,1021,2025-09-01,3,4,12,476,591
22547,1021,2025-10-01,21,23,21,514,302
22548,1021,2025-11-01,14,26,18,923,348
22549,1021,2025-12-01,12,44,12,259,855
22550,1021,2026-01-01,7,19,12,1,885
22551,1021,2026-02-01,23,69,3,954,468
22552,1021,2026-03-01,27,48,19,472,729
22553,1021,2026-04-01,2,15,21,824,104
22554,1021,2026-05-01,20,1,16,43,869
22555,1021,2026-06-01,29,36,14,614,759
22556,1021,2026-07-01,11,75,24,657,54
22557,1021,2026-08-01,13,12,11,532,299
22558,1021,2026-09-01,18,67,16,133,391
22559,1021,2026-10-01,18,9,5,785,774
22560,1021,2026-11-01,3,24,14,167,344
22561,1021,2026-12-01,27,65,3,659,84
22562,1022,2025-04-01,10,14,13,526,589
22563,1022,2025-05-01,12,5,24,412,368
22564,1022,2025-06-01,30,57,6,891,120
22565,1022,2025-07-01,9,23,17,347,100
22566,1022,2025-08-01,12,48,4,577,486
22567,1022,2025-09-01,10,17,16,400,431
22568,1022,2025-10-01,17,60,3,659,627
22569,1022,2025-11-01,29,6,5,198,202
22570,1022,2025-12-01,29,49,17,152,575
22571,1022,2026-01-01,27,58,16,749,810
22572,1022,2026-02-01,3,71,22,970,813
22573,1022,2026-03-01,28,73,14,25,519
22574,1022,2026-04-01,22,75,9,503,171
22575,1022,2026-05-01,3,44,4,607,101
22576,1022,2026-06-01,25,64,14,360,666
22577,1022,2026-07-01,3,70,12,235,857
22578,1022,2026-08-01,21,19,15,468,742
22579,1022,2026-09-01,14,76,25,832,663
22580,1022,2026-10-01,19,33,25,739,202
22581,1022,2026-11-01,5,14,5,293,657
22582,1022,2026-12-01,3,79,21,734,844
22583,1023,2025-11-01,28,70,23,878,406
22584,1023,2025-12-01,27,1,20,257,261
22585,1023,2026-01-01,14,54,16,611,587
22586,1023,2026-02-01,12,64,0,290,129
22587,1023,2026-03-01,5,67,11,232,344
22588,1023,2026-04-01,15,33,4,233,84
22589,1023,2026-05-01,28,51,8,181,714
22590,1023,2026-06-01,26,16,19,852,456
22591,1023,2026-07-01,9,40,12,698,775
22592,1023,2026-08-01,4,2,21,683,568
22593,1023,2026-09-01,28,58,10,702,589
22594,1023,2026-10-01,18,51,0,456,559
22595,1023,2026-11-01,27,54,7,555,835
22596,1023,2026-12-01,4,22,9,36,338
22597,1024,2025-08-01,17,75,4,890,404
22598,1024,2025-09-01,19,18,22,936,783
22599,1024,2025-10-01,23,35,16,242,493
22600,1024,2025-11-01,27,43,2,407,63
22601,1024,2025-12-01,14,9,20,640,303
22602,1024,2026-01-01,3,28,10,83,611
22603,1024,2026-02-01,23,45,14,227,48
22604,1024,2026-03-01,2,80,15,299,431
22605,1024,2026-04-01,27,47,4,285,542
22606,1024,2026-05-01,9,39,17,196,682
22607,1024,2026-06-01,4,11,9,379,27
22608,1024,2026-07-01,14,40,10,238,228
22609,1024,2026-08-01,11,77,23,933,345
22610,1024,2026-09-01,15,76,4,967,292
22611,1024,2026-10-01,2,14,7,529,717
22612,1024,2026-11-01,12,77,17,979,453
22613,1024,2026-12-01,29,34,13,540,303
22614,1025,2026-01-01,18,2,22,519,763
22615,1025,2026-02-01,24,46,21,140,858
22616,1025,2026-03-01,6,70,5,308,536
22617,1025,2026-04-01,17,38,20,812,204
22618,1025,2026-05-01,6,29,13,895,179
22619,1025,2026-06-01,22,80,16,659,179
22620,1025,2026-07-01,12,77,19,338,670
22621,1025,2026-08-01,12,11,3,976,789
22622,1025,2026-09-01,10,5,12,534,752
22623,1025,2026-10-01,30,35,24,847,63
22624,1025,2026-11-01,2,1,12,485,621
22625,1025,2026-12-01,11,60,22,957,860
22626,1026,2025-09-01,5,74,19,72,164
22627,1026,2025-10-01,3,14,2,772,120
22628,1026,2025-11-01,29,56,21,928,770
22629,1026,2025-12-01,30,19,16,191,717
22630,1026,2026-01-01,3,45,11,756,410
22631,1026,2026-02-01,10,15,19,724,607
22632,1026,2026-03-01,22,1,20,719,764
22633,1026,2026-04-01,9,75,20,832,702
22634,1026,2026-05-01,23,59,0,757,772
22635,1026,2026-06-01,21,62,23,867,838
22636,1026,2026-07-01,26,5,9,626,154
22637,1026,2026-08-01,7,13,0,873,815
22638,1026,2026-09-01,12,53,2,672,174
22639,1026,2026-10-01,5,77,21,650,586
22640,1026,2026-11-01,20,62,22,357,180
22641,1026,2026-12-01,13,33,15,687,72
22642,1027,2025-09-01,16,69,17,215,382
22643,1027,2025-10-01,21,76,25,864,306
22644,1027,2025-11-01,10,59,4,681,391
22645,1027,2025-12-01,5,17,22,979,133
22646,1027,2026-01-01,29,17,0,563,426
22647,1027,2026-02-01,22,47,22,899,338
22648,1027,2026-03-01,2,75,18,14,500
22649,1027,2026-04-01,3,14,19,309,226
22650,1027,2026-05-01,2,48,20,968,565
22651,1027,2026-06-01,11,57,2,410,228
22652,1027,2026-07-01,30,36,8,123,336
22653,1027,2026-08-01,5,30,12,819,109
22654,1027,2026-09-01,27,20,23,314,849
22655,1027,2026-10-01,3,26,13,949,36
22656,1027,2026-11-01,5,24,15,663,874
22657,1027,2026-12-01,18,24,14,5,622
22658,1028,2025-02-01,5,63,13,46,178
22659,1028,2025-03-01,23,33,0,134,715
22660,1028,2025-04-01,14,31,22,330,797
22661,1028,2025-05-01,15,71,17,470,615
22662,1028,2025-06-01,27,48,10,162,597
22663,1028,2025-07-01,20,13,1,58,848
22664,1028,2025-08-01,14,18,25,611,78
22665,1028,2025-09-01,15,77,13,492,52
22666,1028,2025-10-01,19,25,4,235,565
22667,1028,2025-11-01,16,71,4,862,372
22668,1028,2025-12-01,2,71,6,695,313
22669,1028,2026-01-01,3,7,2,868,490
22670,1028,2026-02-01,3,40,14,410,303
22671,1028,2026-03-01,3,2,7,881,676
22672,1028,2026-04-01,19,12,12,49,394
22673,1028,2026-05-01,2,25,4,419,103
22674,1028,2026-06-01,29,24,8,267,209
22675,1028,2026-07-01,9,58,9,863,593
22676,1028,2026-08-01,13,54,16,527,829
22677,1028,2026-09-01,20,56,16,169,502
22678,1028,2026-10-01,29,29,8,494,54
22679,1028,2026-11-01,16,18,9,443,196
22680,1028,2026-12-01,12,80,19,596,513
22681,1029,2025-08-01,20,67,18,437,549
22682,1029,2025-09-01,27,54,4,875,70
22683,1029,2025-10-01,12,43,0,387,505
22684,1029,2025-11-01,6,66,4,236,407
22685,1029,2025-12-01,2,67,7,345,185
22686,1029,2026-01-01,8,28,18,83,618
22687,1029,2026-02-01,21,67,13,141,677
22688,1029,2026-03-01,23,62,22,491,809
22689,1029,2026-04-01,24,4,4,569,517
22690,1029,2026-05-01,10,71,24,889,830
22691,1029,2026-06-01,20,23,17,725,200
22692,1029,2026-07-01,9,14,25,195,91
22693,1029,2026-08-01,23,75,14,896,590
22694,1029,2026-09-01,21,13,4,246,73
22695,1029,2026-10-01,15,45,22,355,892
22696,1029,2026-11-01,8,26,11,107,469
22697,1029,2026-12-01,30,39,18,386,722
22698,1030,2025-04-01,11,50,17,316,654
22699,1030,2025-05-01,15,63,3,759,627
22700,1030,2025-06-01,11,59,3,311,242
22701,1030,2025-07-01,23,79,11,93,685
22702,1030,2025-08-01,29,54,3,664,511
22703,1030,2025-09-01,7,35,24,4,333
22704,1030,2025-10-01,9,74,8,468,471
22705,1030,2025-11-01,6,25,2,231,242
22706,1030,2025-12-01,24,26,12,101,300
22707,1030,2026-01-01,8,38,20,325,449
22708,1030,2026-02-01,30,39,17,754,402
22709,1030,2026-03-01,17,10,20,982,105
22710,1030,2026-04-01,12,25,18,381,743
22711,1030,2026-05-01,17,29,22,14,219
22712,1030,2026-06-01,8,33,2,389,21
22713,1030,2026-07-01,11,50,5,596,61
22714,1030,2026-08-01,22,62,1,618,359
22715,1030,2026-09-01,29,5,2,781,294
22716,1030,2026-10-01,6,62,10,372,667
22717,1030,2026-11-01,25,22,12,240,385
22718,1030,2026-12-01,10,7,24,857,350
22719,1031,2025-11-01,17,4,2,743,770
22720,1031,2025-12-01,29,32,13,254,184
22721,1031,2026-01-01,10,77,7,933,562
22722,1031,2026-02-01,22,35,22,973,347
22723,1031,2026-03-01,16,12,11,596,444
22724,1031,2026-04-01,26,53,22,581,626
22725,1031,2026-05-01,4,38,18,562,145
22726,1031,2026-06-01,12,8,8,416,91
22727,1031,2026-07-01,14,14,15,78,230
22728,1031,2026-08-01,7,63,3,934,293
22729,1031,2026-09-01,27,63,3,87,567
22730,1031,2026-10-01,12,50,7,986,755
22731,1031,2026-11-01,2,54,18,970,61
22732,1031,2026-12-01,15,56,20,86,209
22733,1032,2025-11-01,5,24,3,822,141
22734,1032,2025-12-01,29,75,17,810,540
22735,1032,2026-01-01,16,33,13,652,398
22736,1032,2026-02-01,29,67,7,330,114
22737,1032,2026-03-01,25,49,2,136,754
22738,1032,2026-04-01,26,25,9,833,447
22739,1032,2026-05-01,24,15,2,588,149
22740,1032,2026-06-01,14,27,6,608,787
22741,1032,2026-07-01,8,5,18,39,453
22742,1032,2026-08-01,30,45,16,662,154
22743,1032,2026-09-01,6,72,7,879,817
22744,1032,2026-10-01,2,1,18,819,285
22745,1032,2026-11-01,14,29,9,934,553
22746,1032,2026-12-01,4,71,13,966,606
22747,1033,2025-11-01,13,41,18,664,689
22748,1033,2025-12-01,15,12,13,694,870
22749,1033,2026-01-01,26,71,21,604,658
22750,1033,2026-02-01,4,35,23,780,593
22751,1033,2026-03-01,3,71,17,612,648
22752,1033,2026-04-01,26,17,2,175,872
22753,1033,2026-05-01,2,26,23,642,22
22754,1033,2026-06-01,19,23,21,470,232
22755,1033,2026-07-01,25,55,6,671,400
22756,1033,2026-08-01,12,53,15,651,392
22757,1033,2026-09-01,14,76,12,361,800
22758,1033,2026-10-01,10,24,1,606,344
22759,1033,2026-11-01,19,20,5,460,677
22760,1033,2026-12-01,30,41,0,921,669
22761,1034,2025-12-01,11,37,13,988,338
22762,1034,2026-01-01,27,49,14,34,124
22763,1034,2026-02-01,24,54,24,147,696
22764,1034,2026-03-01,21,80,17,515,736
22765,1034,2026-04-01,27,46,17,311,640
22766,1034,2026-05-01,23,10,12,814,376
22767,1034,2026-06-01,18,39,18,64,297
22768,1034,2026-07-01,11,15,12,539,872
22769,1034,2026-08-01,30,49,0,354,195
22770,1034,2026-09-01,13,57,7,658,699
22771,1034,2026-10-01,10,78,18,755,532
22772,1034,2026-11-01,26,44,0,220,51
22773,1034,2026-12-01,18,27,16,638,154
22774,1035,2025-02-01,10,35,22,594,766
22775,1035,2025-03-01,28,8,0,613,861
22776,1035,2025-04-01,4,41,23,262,170
22777,1035,2025-05-01,7,11,17,823,319
22778,1035,2025-06-01,8,21,6,689,14
22779,1035,2025-07-01,17,36,16,474,304
22780,1035,2025-08-01,29,45,6,273,821
22781,1035,2025-09-01,23,1,3,56,859
22782,1035,2025-10-01,23,60,20,296,592
22783,1035,2025-11-01,22,7,4,752,668
22784,1035,2025-12-01,13,64,6,712,685
22785,1035,2026-01-01,13,75,14,642,176
22786,1035,2026-02-01,19,8,9,912,413
22787,1035,2026-03-01,15,57,9,426,848
22788,1035,2026-04-01,11,78,7,137,375
22789,1035,2026-05-01,5,49,9,816,617
22790,1035,2026-06-01,21,66,15,263,198
22791,1035,2026-07-01,17,4,2,716,534
22792,1035,2026-08-01,21,60,23,160,839
22793,1035,2026-09-01,9,78,16,944,866
22794,1035,2026-10-01,23,43,16,466,586
22795,1035,2026-11-01,30,66,1,410,455
22796,1035,2026-12-01,15,46,10,150,281
22797,1036,2025-06-01,18,72,11,228,42
22798,1036,2025-07-01,9,37,13,564,883
22799,1036,2025-08-01,15,58,6,25,269
22800,1036,2025-09-01,28,7,21,7,63
22801,1036,2025-10-01,21,48,6,384,366
22802,1036,2025-11-01,28,56,15,204,520
22803,1036,2025-12-01,7,78,25,186,433
22804,1036,2026-01-01,18,63,12,73,745
22805,1036,2026-02-01,6,66,24,554,285
22806,1036,2026-03-01,10,15,9,130,386
22807,1036,2026-04-01,9,30,13,18,183
22808,1036,2026-05-01,19,56,19,23,745
22809,1036,2026-06-01,19,66,15,491,333
22810,1036,2026-07-01,28,64,17,499,213
22811,1036,2026-08-01,13,76,8,803,836
22812,1036,2026-09-01,11,53,7,997,286
22813,1036,2026-10-01,7,65,21,379,245
22814,1036,2026-11-01,13,61,9,800,794
22815,1036,2026-12-01,15,20,1,991,446
22816,1037,2026-01-01,30,53,10,157,511
22817,1037,2026-02-01,9,43,22,611,674
22818,1037,2026-03-01,14,42,11,158,552
22819,1037,2026-04-01,20,66,1,783,63
22820,1037,2026-05-01,4,64,22,410,605
22821,1037,2026-06-01,27,50,12,881,448
22822,1037,2026-07-01,22,64,22,878,137
22823,1037,2026-08-01,12,53,21,645,214
22824,1037,2026-09-01,30,3,20,766,459
22825,1037,2026-10-01,30,47,18,141,359
22826,1037,2026-11-01,27,58,19,469,489
22827,1037,2026-12-01,22,50,12,866,584
22828,1038,2025-02-01,3,5,25,821,778
22829,1038,2025-03-01,30,3,5,459,222
22830,1038,2025-04-01,26,13,7,476,151
22831,1038,2025-05-01,26,54,24,339,82
22832,1038,2025-06-01,6,42,10,574,358
22833,1038,2025-07-01,17,80,18,142,392
22834,1038,2025-08-01,6,32,8,974,654
22835,1038,2025-09-01,3,24,22,86,133
22836,1038,2025-10-01,21,79,1,410,303
22837,1038,2025-11-01,8,55,19,808,459
22838,1038,2025-12-01,16,74,9,263,872
22839,1038,2026-01-01,16,60,9,833,618
22840,1038,2026-02-01,7,6,11,39,229
22841,1038,2026-03-01,5,72,24,178,504
22842,1038,2026-04-01,29,31,12,592,783
22843,1038,2026-05-01,23,23,3,622,767
22844,1038,2026-06-01,5,55,23,776,500
22845,1038,2026-07-01,24,60,2,806,40
22846,1038,2026-08-01,18,51,12,862,599
22847,1038,2026-09-01,26,36,14,616,263
22848,1038,2026-10-01,19,8,4,569,211
22849,1038,2026-11-01,20,18,14,983,863
22850,1038,2026-12-01,19,14,22,481,546
22851,1039,2025-04-01,20,46,21,179,493
22852,1039,2025-05-01,26,66,13,920,599
22853,1039,2025-06-01,2,26,0,649,35
22854,1039,2025-07-01,11,45,3,175,610
22855,1039,2025-08-01,29,57,25,630,701
22856,1039,2025-09-01,21,14,23,424,766
22857,1039,2025-10-01,16,12,12,76,262
22858,1039,2025-11-01,17,5,3,515,704
22859,1039,2025-12-01,29,16,3,23,732
22860,1039,2026-01-01,16,26,11,356,893
22861,1039,2026-02-01,7,64,16,262,386
22862,1039,2026-03-01,24,16,4,453,759
22863,1039,2026-04-01,24,9,0,379,684
22864,1039,2026-05-01,24,28,21,512,724
22865,1039,2026-06-01,19,27,9,776,639
22866,1039,2026-07-01,23,70,14,988,698
22867,1039,2026-08-01,16,70,20,879,632
22868,1039,2026-09-01,25,35,3,355,782
22869,1039,2026-10-01,14,61,18,454,708
22870,1039,2026-11-01,25,67,0,518,454
22871,1039,2026-12-01,19,39,14,417,138
22872,1040,2026-01-01,12,74,18,411,470
22873,1040,2026-02-01,7,32,6,313,405
22874,1040,2026-03-01,29,10,22,479,533
22875,1040,2026-04-01,20,13,15,488,96
22876,1040,2026-05-01,3,21,1,211,507
22877,1040,2026-06-01,19,56,8,112,137
22878,1040,2026-07-01,19,79,21,302,473
22879,1040,2026-08-01,10,61,2,468,587
22880,1040,2026-09-01,20,26,16,543,422
22881,1040,2026-10-01,18,33,17,498,561
22882,1040,2026-11-01,15,32,17,165,286
22883,1040,2026-12-01,14,77,17,455,102
22884,1041,2025-04-01,22,53,17,359,793
22885,1041,2025-05-01,13,9,7,87,177
22886,1041,2025-06-01,17,61,6,81,347
22887,1041,2025-07-01,28,17,25,892,859
22888,1041,2025-08-01,19,12,11,622,10
22889,1041,2025-09-01,10,25,12,655,106
22890,1041,2025-10-01,25,18,18,849,117
22891,1041,2025-11-01,24,42,22,120,704
22892,1041,2025-12-01,14,28,19,919,728
22893,1041,2026-01-01,11,44,2,695,175
22894,1041,2026-02-01,27,70,10,713,540
22895,1041,2026-03-01,20,10,6,778,14
22896,1041,2026-04-01,18,77,16,867,94
22897,1041,2026-05-01,25,64,19,847,832
22898,1041,2026-06-01,5,16,22,334,631
22899,1041,2026-07-01,23,66,14,146,837
22900,1041,2026-08-01,10,68,23,215,306
22901,1041,2026-09-01,9,7,22,643,429
22902,1041,2026-10-01,17,38,2,404,510
22903,1041,2026-11-01,5,17,7,607,546
22904,1041,2026-12-01,19,79,3,975,229
22905,1042,2025-02-01,24,78,20,987,615
22906,1042,2025-03-01,17,79,12,543,554
22907,1042,2025-04-01,17,66,19,620,517
22908,1042,2025-05-01,27,23,25,281,211
22909,1042,2025-06-01,28,64,4,317,720
22910,1042,2025-07-01,22,28,13,759,487
22911,1042,2025-08-01,12,17,6,749,753
22912,1042,2025-09-01,13,54,7,478,112
22913,1042,2025-10-01,2,66,21,577,463
22914,1042,2025-11-01,8,26,10,756,437
22915,1042,2025-12-01,4,25,20,935,691
22916,1042,2026-01-01,2,69,10,144,308
22917,1042,2026-02-01,17,10,18,383,872
22918,1042,2026-03-01,9,45,6,45,773
22919,1042,2026-04-01,30,59,14,789,143
22920,1042,2026-05-01,28,16,16,477,118
22921,1042,2026-06-01,14,26,9,320,897
22922,1042,2026-07-01,28,63,16,271,535
22923,1042,2026-08-01,9,73,18,820,731
22924,1042,2026-09-01,26,61,9,120,230
22925,1042,2026-10-01,13,30,3,829,739
22926,1042,2026-11-01,6,25,21,932,276
22927,1042,2026-12-01,15,77,5,943,746
22928,1043,2025-08-01,20,63,16,853,241
22929,1043,2025-09-01,16,7,2,134,296
22930,1043,2025-10-01,17,16,1,858,868
22931,1043,2025-11-01,4,7,7,521,257
22932,1043,2025-12-01,22,28,7,85,92
22933,1043,2026-01-01,7,76,14,926,631
22934,1043,2026-02-01,16,33,8,347,187
22935,1043,2026-03-01,17,55,21,617,432
22936,1043,2026-04-01,14,24,20,954,321
22937,1043,2026-05-01,6,66,5,207,510
22938,1043,2026-06-01,15,52,7,459,533
22939,1043,2026-07-01,19,32,2,228,47
22940,1043,2026-08-01,28,55,13,495,115
22941,1043,2026-09-01,6,27,22,499,554
22942,1043,2026-10-01,15,71,18,256,861
22943,1043,2026-11-01,9,26,17,196,789
22944,1043,2026-12-01,24,55,23,724,808
22945,1044,2025-04-01,28,34,21,364,687
22946,1044,2025-05-01,11,70,4,454,260
22947,1044,2025-06-01,22,77,11,264,572
22948,1044,2025-07-01,28,13,13,407,106
22949,1044,2025-08-01,10,73,16,924,497
22950,1044,2025-09-01,28,13,0,527,767
22951,1044,2025-10-01,26,21,23,633,453
22952,1044,2025-11-01,18,19,19,130,328
22953,1044,2025-12-01,22,45,19,61,611
22954,1044,2026-01-01,10,61,4,110,360
22955,1044,2026-02-01,29,45,12,242,154
22956,1044,2026-03-01,29,44,4,382,897
22957,1044,2026-04-01,18,65,16,374,673
22958,1044,2026-05-01,18,17,2,929,155
22959,1044,2026-06-01,23,37,1,146,864
22960,1044,2026-07-01,8,65,3,256,32
22961,1044,2026-08-01,27,33,19,877,773
22962,1044,2026-09-01,3,77,17,476,250
22963,1044,2026-10-01,4,30,6,110,689
22964,1044,2026-11-01,27,20,21,343,434
22965,1044,2026-12-01,26,71,0,601,403
22966,1045,2025-06-01,9,33,16,619,252
22967,1045,2025-07-01,15,44,18,925,309
22968,1045,2025-08-01,13,45,15,2,92
22969,1045,2025-09-01,24,60,5,483,531
22970,1045,2025-10-01,28,46,6,824,597
22971,1045,2025-11-01,25,68,22,745,486
22972,1045,2025-12-01,10,44,22,828,519
22973,1045,2026-01-01,8,56,8,123,267
22974,1045,2026-02-01,21,18,17,413,298
22975,1045,2026-03-01,23,1,3,572,805
22976,1045,2026-04-01,4,3,2,673,179
22977,1045,2026-05-01,20,4,1,189,755
22978,1045,2026-06-01,23,11,0,455,591
22979,1045,2026-07-01,15,32,12,401,631
22980,1045,2026-08-01,2,18,0,342,107
22981,1045,2026-09-01,2,77,25,646,210
22982,1045,2026-10-01,7,68,25,167,116
22983,1045,2026-11-01,7,46,4,573,366
22984,1045,2026-12-01,13,24,23,906,36
22985,1046,2025-06-01,26,17,24,600,522
22986,1046,2025-07-01,4,28,10,995,146
22987,1046,2025-08-01,19,32,7,531,553
22988,1046,2025-09-01,6,70,23,345,336
22989,1046,2025-10-01,23,63,17,833,440
22990,1046,2025-11-01,17,79,12,728,215
22991,1046,2025-12-01,25,7,5,960,245
22992,1046,2026-01-01,28,46,18,531,545
22993,1046,2026-02-01,23,51,0,58,66
22994,1046,2026-03-01,2,3,8,680,413
22995,1046,2026-04-01,18,26,11,992,157
22996,1046,2026-05-01,24,39,25,97,669
22997,1046,2026-06-01,12,8,14,429,377
22998,1046,2026-07-01,7,28,23,206,334
22999,1046,2026-08-01,17,6,23,114,603
23000,1046,2026-09-01,5,54,10,48,586
23001,1046,2026-10-01,6,77,16,900,712
23002,1046,2026-11-01,3,52,22,356,110
23003,1046,2026-12-01,13,18,14,949,43
23004,1047,2025-11-01,5,20,22,495,292
23005,1047,2025-12-01,2,15,4,957,618
23006,1047,2026-01-01,26,55,20,788,488
23007,1047,2026-02-01,15,35,4,272,622
