ticket_id,user_id,ticket_date,category,priority,status,resolution_hours
3905,1593,2026-12-17,Billing,Low,Resolved,40
3906,1594,2026-11-14,Login Problems,Medium,Resolved,44
3907,1594,2026-04-12,Account Management,Low,Resolved,27
3908,1594,2026-12-24,Dashboard Errors,High,Open,43
3909,1595,2026-11-21,Login Problems,Medium,In Progress,20
3910,1595,2026-11-25,API Issues,High,Resolved,55
3911,1596,2026-04-06,Billing,Medium,Resolved,28
3912,1596,2026-10-11,Login Problems,Low,Resolved,15
3913,1596,2026-11-05,Account Management,Low,Resolved,24
3914,1596,2026-10-20,API Issues,Low,Open,64
3915,1596,2026-07-29,Billing,Low,Resolved,60
3916,1598,2026-11-06,Account Management,Low,Resolved,28
3917,1598,2026-07-31,Billing,Low,Resolved,39
3918,1598,2026-12-14,Account Management,Low,Resolved,38
3919,1598,2026-05-10,Billing,Critical,Open,46
3920,1598,2026-11-26,Account Management,High,Open,19
3921,1599,2026-12-24,Login Problems,High,In Progress,39
3922,1599,2026-04-07,Dashboard Errors,Medium,Resolved,64
3923,1599,2026-11-26,Dashboard Errors,Critical,Resolved,14
3924,1599,2026-09-29,Billing,Medium,Resolved,72
3925,1599,2026-10-09,Account Management,Low,Resolved,48
3926,1600,2026-10-28,API Issues,High,Resolved,65
3927,1600,2026-08-20,Billing,Low,Resolved,52
3928,1600,2026-07-24,Dashboard Errors,Medium,Resolved,59
3929,1600,2026-07-21,Dashboard Errors,High,Resolved,40
3930,1600,2026-11-24,Feature Request,High,In Progress,21
3931,1601,2026-09-21,Account Management,Medium,In Progress,13
3932,1601,2026-07-28,Dashboard Errors,Medium,Resolved,65
3933,1601,2026-04-29,Login Problems,High,Resolved,63
3934,1601,2026-12-24,Login Problems,Low,Resolved,30
3935,1602,2026-04-25,API Issues,Medium,Resolved,36
3936,1603,2026-10-17,API Issues,High,Resolved,23
3937,1603,2026-11-10,Dashboard Errors,Low,Resolved,36
3938,1604,2026-11-22,Billing,Low,Open,72
3939,1604,2026-11-11,Feature Request,Low,Open,59
3940,1604,2026-12-26,Dashboard Errors,Low,In Progress,51
3941,1604,2026-12-04,API Issues,Low,Resolved,38
3942,1604,2026-12-30,Feature Request,Medium,Resolved,32
3943,1605,2026-11-15,Account Management,Critical,Resolved,46
3944,1605,2026-08-22,Login Problems,High,Resolved,29
3945,1605,2026-12-25,Login Problems,Low,Resolved,12
3946,1606,2026-12-30,Login Problems,Low,Resolved,29
3947,1607,2026-12-28,Dashboard Errors,Medium,Resolved,38
3948,1608,2026-11-11,Login Problems,High,Resolved,10
3949,1609,2026-08-27,Account Management,Low,Resolved,56
3950,1610,2026-12-14,Feature Request,Low,Resolved,1
3951,1610,2026-11-27,Billing,Medium,Resolved,38
3952,1610,2026-12-11,Dashboard Errors,Medium,Resolved,38
3953,1610,2026-10-20,Dashboard Errors,Medium,Resolved,45
3954,1610,2026-11-28,Account Management,Medium,Resolved,14
3955,1611,2026-10-05,Login Problems,Low,Open,1
3956,1611,2026-08-03,Feature Request,Critical,Resolved,70
3957,1612,2026-12-10,API Issues,High,Resolved,39
3958,1612,2026-11-15,Feature Request,Medium,Resolved,12
3959,1612,2026-08-21,Login Problems,Critical,Resolved,20
3960,1613,2026-11-21,Feature Request,Medium,Resolved,1
3961,1613,2026-09-06,API Issues,Medium,Resolved,29
3962,1613,2026-11-21,Feature Request,Critical,Open,23
3963,1613,2026-09-03,Login Problems,Low,Resolved,23
3964,1614,2026-12-19,Billing,Low,Resolved,18
3965,1614,2026-12-22,Feature Request,Low,Resolved,10
3966,1616,2026-05-19,Dashboard Errors,Medium,In Progress,55
3967,1616,2026-04-21,Login Problems,Low,In Progress,22
3968,1616,2026-09-12,Feature Request,Low,Resolved,17
3969,1616,2026-11-06,Feature Request,Low,Resolved,53
3970,1616,2026-09-20,Account Management,Low,Resolved,46
3971,1618,2026-12-15,API Issues,High,Resolved,12
3972,1618,2026-12-22,Dashboard Errors,Low,Resolved,43
3973,1619,2026-11-02,Billing,Medium,Open,10
3974,1619,2026-12-18,Feature Request,Low,Resolved,24
3975,1619,2026-11-02,Account Management,Low,Open,70
3976,1622,2026-11-22,Feature Request,Low,Resolved,70
3977,1623,2026-09-18,Login Problems,Critical,Resolved,48
3978,1623,2026-09-30,API Issues,Critical,Resolved,41
3979,1623,2026-11-01,Dashboard Errors,Low,Resolved,24
3980,1623,2026-12-15,Account Management,High,In Progress,14
3981,1623,2026-12-17,Login Problems,Medium,Resolved,72
3982,1624,2026-12-09,Feature Request,Medium,Resolved,63
3983,1624,2026-12-29,Feature Request,Low,Resolved,52
3984,1624,2026-12-21,Billing,Low,Resolved,27
3985,1626,2026-06-02,API Issues,Medium,Resolved,65
3986,1626,2026-10-28,Dashboard Errors,Medium,In Progress,38
3987,1626,2026-05-07,Dashboard Errors,Medium,Resolved,14
3988,1626,2026-09-06,Dashboard Errors,Medium,Resolved,64
3989,1627,2026-11-28,Feature Request,Medium,In Progress,69
3990,1628,2026-12-23,Billing,High,In Progress,29
3991,1628,2026-09-25,Feature Request,Low,Resolved,69
3992,1629,2026-05-30,Account Management,Low,Resolved,10
3993,1630,2026-12-30,Login Problems,Medium,Resolved,61
3994,1631,2026-12-01,Account Management,Medium,Resolved,35
3995,1632,2026-06-20,API Issues,Medium,Resolved,64
3996,1632,2026-08-24,Login Problems,Low,Resolved,19
3997,1632,2026-08-01,Account Management,Medium,Resolved,25
3998,1632,2026-10-25,Feature Request,Medium,Resolved,29
3999,1633,2026-09-15,Dashboard Errors,Low,Resolved,38
4000,1634,2026-09-23,API Issues,Low,Open,24
4001,1636,2026-12-27,Feature Request,Medium,In Progress,4
4002,1636,2026-12-01,Login Problems,Low,Resolved,62
4003,1636,2026-12-27,Login Problems,Critical,Open,17
4004,1636,2026-10-07,Billing,Medium,Resolved,4
4005,1637,2026-07-28,Login Problems,Medium,In Progress,55
4006,1637,2026-08-16,Dashboard Errors,Medium,Resolved,47
4007,1638,2026-10-05,Account Management,Medium,Resolved,38
4008,1638,2026-12-25,Login Problems,High,Resolved,42
4009,1639,2026-08-17,Billing,Low,Resolved,52
4010,1639,2026-09-21,Dashboard Errors,High,Resolved,72
4011,1639,2026-11-22,Billing,Low,Resolved,57
4012,1639,2026-11-17,Dashboard Errors,Medium,Resolved,8
4013,1641,2026-11-19,Dashboard Errors,Medium,Resolved,12
4014,1641,2026-12-29,Billing,Low,Resolved,52
4015,1641,2026-11-28,Feature Request,Medium,Resolved,38
4016,1641,2026-12-08,Feature Request,Low,Resolved,8
4017,1642,2026-06-07,Billing,Medium,Resolved,41
4018,1642,2026-05-25,Feature Request,Low,Resolved,15
4019,1642,2026-12-04,Dashboard Errors,High,Resolved,59
4020,1642,2026-07-28,Account Management,Critical,Resolved,50
4021,1642,2026-12-16,Billing,Low,Resolved,35
4022,1646,2026-08-14,Billing,Low,Open,19
4023,1646,2026-12-26,Feature Request,Medium,Resolved,8
4024,1646,2026-09-02,API Issues,Medium,Resolved,42
4025,1646,2026-03-07,Login Problems,Low,Resolved,16
4026,1647,2026-08-30,Account Management,Low,Resolved,14
4027,1648,2026-07-23,Account Management,Medium,Open,21
4028,1649,2026-12-18,Billing,Critical,Resolved,49
4029,1649,2026-08-31,Billing,High,Resolved,28
4030,1649,2026-09-02,Account Management,Low,Resolved,17
4031,1649,2026-12-26,Feature Request,Low,Resolved,40
4032,1650,2026-12-21,API Issues,Low,Resolved,6
4033,1651,2026-12-27,Login Problems,Low,Resolved,71
4034,1651,2026-09-28,Feature Request,Medium,Resolved,58
4035,1652,2026-04-11,Dashboard Errors,High,In Progress,68
4036,1653,2026-12-25,Billing,Low,Resolved,42
4037,1653,2026-12-27,Feature Request,Low,Resolved,1
4038,1655,2026-12-02,Account Management,Medium,Resolved,39
4039,1656,2026-06-09,Dashboard Errors,Medium,Open,36
4040,1656,2026-10-12,Dashboard Errors,Medium,Resolved,9
4041,1656,2026-09-21,API Issues,Critical,Resolved,27
4042,1656,2026-07-18,API Issues,Low,Resolved,21
4043,1656,2026-12-25,Billing,High,Resolved,61
4044,1657,2026-09-18,Login Problems,Low,Resolved,66
4045,1657,2026-09-17,Dashboard Errors,Low,Resolved,60
4046,1658,2026-11-12,Login Problems,Low,Resolved,35
4047,1658,2026-06-18,Account Management,Medium,Resolved,17
4048,1659,2026-08-09,Login Problems,High,Resolved,33
4049,1659,2026-12-04,Account Management,Low,Open,70
4050,1659,2026-11-28,Login Problems,High,Resolved,8
4051,1660,2026-06-17,Account Management,Low,Resolved,30
4052,1660,2026-02-26,Billing,Medium,Resolved,70
4053,1661,2026-12-17,Feature Request,Medium,Resolved,69
4054,1661,2026-12-29,Login Problems,Critical,Resolved,55
4055,1662,2026-10-02,Dashboard Errors,High,Resolved,25
4056,1662,2026-12-15,Billing,Medium,Resolved,9
4057,1662,2026-12-29,Login Problems,Low,Resolved,72
4058,1662,2026-06-11,API Issues,Critical,Open,59
4059,1662,2026-11-30,Feature Request,Critical,Resolved,57
4060,1663,2026-12-13,Login Problems,Low,Resolved,40
4061,1663,2026-03-02,Dashboard Errors,Low,In Progress,46
4062,1663,2026-12-21,Login Problems,Low,Open,16
4063,1663,2026-11-12,Dashboard Errors,Medium,Resolved,20
4064,1663,2026-06-29,Feature Request,High,Resolved,41
4065,1664,2026-09-23,API Issues,Critical,Resolved,13
4066,1664,2026-09-10,Feature Request,Medium,Resolved,31
4067,1665,2026-12-24,API Issues,Medium,Resolved,63
4068,1665,2026-09-07,API Issues,Low,Resolved,72
4069,1668,2026-02-12,Feature Request,Medium,Resolved,65
4070,1668,2026-11-21,Feature Request,Low,Open,56
4071,1669,2026-05-28,Account Management,Low,Resolved,29
4072,1669,2026-05-28,Feature Request,Critical,Resolved,19
4073,1673,2026-12-24,Billing,Low,Resolved,48
4074,1673,2026-12-16,Dashboard Errors,Critical,Open,57
4075,1673,2026-12-30,Feature Request,Low,In Progress,39
4076,1674,2026-10-24,API Issues,Medium,Resolved,69
4077,1674,2026-04-11,Login Problems,Critical,Resolved,72
4078,1674,2026-03-16,Dashboard Errors,Low,In Progress,6
4079,1674,2026-06-16,Account Management,Low,Resolved,72
4080,1675,2026-12-29,Account Management,Low,Resolved,38
4081,1676,2026-12-25,Account Management,High,Resolved,37
4082,1676,2026-08-20,Billing,Low,Resolved,67
4083,1676,2026-03-15,API Issues,Medium,Resolved,58
4084,1676,2026-12-23,Account Management,Critical,Resolved,60
4085,1677,2026-12-28,Feature Request,Critical,Resolved,14
4086,1677,2026-11-20,Login Problems,Medium,Resolved,63
4087,1677,2026-09-16,Login Problems,Low,Resolved,65
4088,1677,2026-07-11,Billing,Medium,Resolved,47
4089,1678,2026-09-04,Account Management,Critical,Resolved,10
4090,1678,2026-09-17,Billing,Medium,Resolved,62
4091,1678,2026-06-21,API Issues,Critical,Resolved,60
4092,1678,2026-08-07,Login Problems,Low,Resolved,70
4093,1679,2026-10-02,Dashboard Errors,Critical,Resolved,34
4094,1679,2026-05-06,Account Management,Low,Resolved,34
4095,1679,2026-11-28,Login Problems,High,Resolved,72
4096,1680,2026-07-21,Account Management,Medium,Resolved,22
4097,1681,2026-12-17,Dashboard Errors,High,Open,51
4098,1681,2026-11-27,Account Management,Low,In Progress,27
4099,1682,2026-12-08,Dashboard Errors,Low,Open,56
4100,1682,2026-10-27,Login Problems,Low,Resolved,68
4101,1682,2026-12-05,Account Management,Low,Resolved,43
4102,1682,2026-12-26,Account Management,Medium,Open,31
4103,1683,2026-07-16,API Issues,Low,Resolved,66
4104,1683,2026-06-15,Login Problems,Low,Resolved,21
4105,1683,2026-09-17,Account Management,High,In Progress,52
4106,1684,2026-09-18,Login Problems,Low,Resolved,62
4107,1684,2026-07-28,Account Management,Low,Resolved,70
4108,1685,2026-12-28,Account Management,High,Open,54
4109,1685,2026-10-17,Account Management,Medium,Resolved,35
4110,1686,2026-06-11,Dashboard Errors,High,Resolved,38
4111,1687,2026-12-25,Billing,Low,Resolved,57
4112,1687,2026-12-28,Billing,High,Resolved,62
4113,1687,2026-12-25,Account Management,Medium,Open,17
4114,1688,2026-12-08,Login Problems,Low,Resolved,38
4115,1688,2026-10-05,Billing,Medium,Resolved,16
4116,1688,2026-11-27,Billing,Low,Resolved,2
4117,1688,2026-12-27,Account Management,Low,Resolved,47
4118,1689,2026-08-26,Billing,Medium,Resolved,49
4119,1689,2026-11-02,Dashboard Errors,High,Resolved,27
4120,1689,2026-11-11,Login Problems,Critical,Open,30
4121,1689,2026-08-01,Account Management,Medium,Resolved,17
4122,1690,2026-11-15,Dashboard Errors,Medium,In Progress,9
4123,1691,2026-02-27,Dashboard Errors,Low,Resolved,51
4124,1691,2026-04-22,Billing,Low,In Progress,40
4125,1692,2026-11-29,Login Problems,Medium,Open,54
4126,1692,2026-07-19,Dashboard Errors,Medium,Resolved,11
4127,1693,2026-12-23,Billing,Critical,Resolved,27
4128,1693,2026-12-28,Billing,High,Resolved,39
4129,1693,2026-12-18,Dashboard Errors,Medium,Resolved,63
4130,1693,2026-12-26,Dashboard Errors,Low,Resolved,13
4131,1693,2026-12-10,Account Management,Medium,Resolved,58
4132,1694,2026-06-08,Dashboard Errors,Low,Resolved,57
4133,1694,2026-08-03,API Issues,Critical,Resolved,45
4134,1694,2026-06-20,API Issues,Medium,Resolved,17
4135,1694,2026-11-14,Feature Request,High,Open,54
4136,1694,2026-04-11,Dashboard Errors,High,Resolved,32
4137,1695,2026-12-11,API Issues,Medium,Resolved,18
4138,1696,2026-02-27,Login Problems,High,Resolved,70
4139,1697,2026-12-08,Billing,Low,Resolved,44
4140,1697,2026-10-12,API Issues,Medium,In Progress,26
4141,1697,2026-11-22,API Issues,Low,Resolved,53
4142,1698,2026-12-24,Account Management,Low,In Progress,33
4143,1698,2026-12-27,Account Management,Medium,Resolved,22
4144,1698,2026-12-19,Billing,High,In Progress,11
4145,1699,2026-08-06,Feature Request,Medium,Resolved,47
4146,1699,2026-11-17,API Issues,Medium,Resolved,1
4147,1699,2026-07-08,Account Management,Low,Resolved,10
4148,1699,2026-09-07,Feature Request,High,Resolved,60
4149,1699,2026-11-30,Account Management,Low,Resolved,38
4150,1700,2026-09-10,API Issues,Medium,In Progress,66
4151,1700,2026-08-10,Feature Request,Low,Resolved,58
4152,1701,2026-11-30,Billing,High,Resolved,32
4153,1701,2026-09-29,Feature Request,Low,In Progress,29
4154,1701,2026-10-09,Billing,Low,Resolved,46
4155,1701,2026-10-07,Billing,Medium,Resolved,57
4156,1702,2026-07-02,Login Problems,Medium,Resolved,39
4157,1702,2026-11-14,Login Problems,Medium,Resolved,17
4158,1702,2026-10-07,Feature Request,Low,In Progress,18
4159,1702,2026-11-07,Account Management,Low,Resolved,11
4160,1704,2026-07-01,Dashboard Errors,Low,Resolved,65
4161,1704,2026-09-05,Account Management,Low,Resolved,39
4162,1704,2026-09-01,Dashboard Errors,High,Resolved,59
4163,1704,2026-06-03,Billing,Medium,Resolved,47
4164,1705,2026-09-24,API Issues,Low,Resolved,66
4165,1705,2026-11-17,API Issues,Medium,Open,54
4166,1706,2026-07-31,Dashboard Errors,Low,Resolved,33
4167,1706,2026-07-14,Feature Request,Medium,Resolved,32
4168,1706,2026-09-09,Account Management,Medium,Resolved,56
4169,1707,2026-12-24,API Issues,Low,Resolved,24
4170,1708,2026-10-25,API Issues,Medium,Resolved,28
4171,1708,2026-07-06,Feature Request,Medium,In Progress,59
4172,1708,2026-11-03,Dashboard Errors,Medium,Resolved,51
4173,1709,2026-08-20,Account Management,Low,Resolved,57
4174,1709,2026-10-31,Account Management,Low,Resolved,20
4175,1709,2026-09-09,Dashboard Errors,Medium,Resolved,6
4176,1709,2026-10-24,API Issues,Medium,Resolved,54
4177,1709,2026-10-27,Login Problems,High,Resolved,21
4178,1711,2026-08-11,Account Management,Medium,Resolved,32
4179,1711,2026-11-26,Account Management,Low,Resolved,13
4180,1711,2026-06-12,Account Management,High,Resolved,44
4181,1711,2026-08-02,Login Problems,Medium,Open,14
4182,1712,2026-10-16,Feature Request,High,Resolved,6
4183,1712,2026-11-04,Billing,Critical,Resolved,5
4184,1712,2026-08-29,Dashboard Errors,Medium,Resolved,70
4185,1712,2026-11-26,Login Problems,Low,Resolved,42
4186,1713,2026-09-03,Billing,Medium,Resolved,25
4187,1713,2026-09-09,Login Problems,Low,Resolved,63
4188,1713,2026-06-22,Account Management,High,Resolved,62
4189,1715,2026-12-20,Feature Request,Medium,Resolved,1
4190,1716,2026-12-30,Billing,Medium,Resolved,62
4191,1717,2026-11-09,Billing,Low,Open,43
4192,1718,2026-08-30,Billing,High,In Progress,13
4193,1718,2026-08-07,Account Management,Medium,In Progress,62
4194,1718,2026-10-13,Feature Request,Medium,Resolved,7
4195,1718,2026-07-19,Feature Request,Critical,Resolved,50
4196,1719,2026-07-11,Billing,Low,Resolved,26
4197,1719,2026-12-25,API Issues,Low,Resolved,8
4198,1720,2026-12-08,Login Problems,Low,Open,54
4199,1720,2026-12-08,Feature Request,High,Open,5
4200,1720,2026-11-29,Feature Request,Medium,Resolved,30
4201,1721,2026-11-22,Feature Request,High,Resolved,49
4202,1721,2026-11-14,Login Problems,Low,Resolved,29
4203,1721,2026-08-01,Feature Request,Low,Resolved,13
4204,1724,2026-07-01,Dashboard Errors,Medium,Resolved,60
4205,1724,2026-06-15,API Issues,High,Open,70
4206,1724,2026-07-12,Account Management,Low,Resolved,32
4207,1724,2026-11-28,Billing,Low,Resolved,66
4208,1724,2026-10-05,Account Management,Low,Resolved,69
4209,1725,2026-11-23,Account Management,Low,Resolved,44
4210,1725,2026-12-06,Feature Request,Critical,In Progress,63
4211,1725,2026-12-25,Account Management,Medium,Resolved,6
4212,1725,2026-12-03,Billing,Low,Resolved,38
4213,1725,2026-12-13,Billing,Medium,Resolved,5
4214,1726,2026-06-18,Billing,Medium,Resolved,35
4215,1726,2026-03-23,Account Management,Medium,Resolved,36
4216,1726,2026-07-29,Feature Request,High,Resolved,39
4217,1726,2026-04-24,Feature Request,Medium,Resolved,33
4218,1727,2026-09-17,Dashboard Errors,Low,Resolved,20
4219,1727,2026-10-16,Feature Request,Medium,Resolved,68
4220,1729,2026-09-21,Account Management,High,Resolved,55
4221,1730,2026-09-18,Billing,Low,Resolved,9
4222,1730,2026-10-14,Login Problems,Low,Resolved,38
4223,1730,2026-12-22,API Issues,Medium,Resolved,61
4224,1731,2026-08-06,Feature Request,Low,Resolved,40
4225,1731,2026-05-18,Dashboard Errors,Medium,Open,36
4226,1731,2026-08-25,Dashboard Errors,Medium,Resolved,31
4227,1732,2026-12-22,Account Management,Low,Resolved,4
4228,1733,2026-09-14,Feature Request,Low,Resolved,32
4229,1733,2026-08-19,Feature Request,Medium,Resolved,70
4230,1733,2026-05-29,Account Management,Low,Resolved,18
4231,1733,2026-08-20,Account Management,Medium,Resolved,57
4232,1735,2026-09-29,Feature Request,Medium,Resolved,25
4233,1736,2026-12-29,Billing,Low,Resolved,47
4234,1736,2026-12-26,API Issues,Low,Resolved,43
4235,1736,2026-12-27,Login Problems,Low,Resolved,72
4236,1736,2026-12-29,Feature Request,Low,In Progress,59
4237,1736,2026-12-27,Billing,Low,Resolved,7
4238,1737,2026-10-09,Login Problems,Low,Resolved,13
4239,1737,2026-05-05,Dashboard Errors,High,Resolved,57
4240,1737,2026-07-15,Dashboard Errors,Low,Resolved,35
4241,1738,2026-09-15,Dashboard Errors,Medium,Resolved,71
4242,1738,2026-12-04,API Issues,High,Resolved,40
4243,1738,2026-12-14,Billing,Medium,Resolved,2
4244,1739,2026-06-07,Dashboard Errors,Medium,Open,28
4245,1739,2026-10-25,Account Management,Medium,In Progress,47
4246,1739,2026-07-11,Account Management,Medium,Open,11
4247,1740,2026-06-05,API Issues,Low,In Progress,12
4248,1740,2026-03-23,API Issues,Low,Resolved,72
4249,1740,2026-10-24,Feature Request,High,Open,47
4250,1741,2026-11-09,Login Problems,Low,Resolved,56
4251,1741,2026-12-11,Feature Request,Medium,Resolved,59
4252,1742,2026-09-20,Billing,Medium,Resolved,43
4253,1742,2026-12-02,API Issues,Medium,Open,11
4254,1742,2026-12-17,Login Problems,Low,Resolved,70
4255,1743,2026-12-26,Login Problems,High,Resolved,3
4256,1743,2026-12-23,Dashboard Errors,Low,Resolved,9
4257,1745,2026-12-24,Account Management,High,Resolved,47
4258,1745,2026-12-03,API Issues,Medium,Resolved,30
4259,1745,2026-12-11,Dashboard Errors,Low,Resolved,50
4260,1745,2026-04-13,Feature Request,Low,In Progress,8
4261,1745,2026-11-19,Login Problems,Medium,Resolved,2
4262,1746,2026-07-08,Billing,High,Resolved,50
4263,1746,2026-07-08,API Issues,Low,Resolved,28
4264,1746,2026-11-14,Account Management,Medium,Resolved,47
4265,1746,2026-11-26,Feature Request,Low,Resolved,10
4266,1747,2026-12-26,Login Problems,Medium,Resolved,4
4267,1748,2026-06-17,Billing,Medium,Resolved,5
4268,1748,2026-10-25,Account Management,Critical,Resolved,2
4269,1749,2026-12-28,API Issues,Medium,Resolved,60
4270,1750,2026-08-01,Feature Request,Low,Resolved,61
4271,1750,2026-11-30,Feature Request,Medium,Resolved,11
4272,1750,2026-05-21,Account Management,Low,Resolved,18
4273,1750,2026-06-10,Account Management,Low,Resolved,41
4274,1751,2026-12-25,Feature Request,Medium,Resolved,44
4275,1752,2026-11-01,Billing,Medium,Resolved,70
4276,1752,2026-07-31,API Issues,Low,Resolved,61
4277,1753,2026-12-24,Feature Request,High,Resolved,21
4278,1754,2026-10-07,API Issues,Medium,Open,24
4279,1754,2026-04-08,Login Problems,Low,In Progress,11
4280,1754,2026-11-24,Billing,High,Resolved,50
4281,1754,2026-11-24,API Issues,High,Resolved,45
4282,1755,2026-10-23,Dashboard Errors,Low,Resolved,45
4283,1755,2026-12-03,Login Problems,Medium,Open,47
4284,1756,2026-10-24,Account Management,Low,In Progress,70
4285,1756,2026-12-19,Feature Request,Low,Resolved,71
4286,1756,2026-07-02,Feature Request,High,Resolved,41
4287,1757,2026-08-30,Billing,Medium,Resolved,50
4288,1757,2026-11-07,Feature Request,Low,Resolved,38
4289,1757,2026-08-27,Account Management,Medium,Resolved,19
4290,1757,2026-10-31,Billing,Critical,Resolved,40
4291,1758,2026-12-23,Login Problems,Medium,In Progress,61
4292,1758,2026-12-30,API Issues,Low,In Progress,66
4293,1758,2026-12-22,API Issues,Critical,Resolved,41
4294,1758,2026-12-20,Dashboard Errors,Low,Resolved,24
4295,1759,2026-10-13,Billing,Low,Resolved,2
4296,1759,2026-12-02,Billing,Low,Resolved,57
4297,1759,2026-12-05,Feature Request,Medium,Resolved,31
4298,1761,2026-10-15,Billing,Critical,Resolved,32
4299,1762,2026-12-25,Account Management,Low,Resolved,46
4300,1762,2026-11-22,API Issues,Low,Resolved,65
4301,1762,2026-12-23,Account Management,Low,In Progress,23
4302,1762,2026-12-05,Dashboard Errors,Low,Resolved,71
4303,1763,2026-07-02,Dashboard Errors,Medium,Resolved,26
4304,1763,2026-12-23,Billing,Low,In Progress,69
4305,1763,2026-04-01,Login Problems,Low,Resolved,25
4306,1763,2026-06-05,Login Problems,Low,Resolved,43
4307,1764,2026-09-20,Billing,Low,Resolved,54
4308,1764,2026-09-01,Feature Request,High,Open,11
4309,1764,2026-11-14,Dashboard Errors,Low,Open,52
4310,1764,2026-10-28,Login Problems,Medium,Resolved,55
4311,1764,2026-12-17,Account Management,Low,Resolved,35
4312,1765,2026-11-01,API Issues,Low,Resolved,9
4313,1765,2026-05-07,Feature Request,High,Resolved,13
4314,1765,2026-10-25,Billing,Low,Resolved,5
4315,1765,2026-10-20,Dashboard Errors,Medium,Open,24
4316,1766,2026-08-01,Login Problems,Low,Resolved,69
4317,1766,2026-10-07,API Issues,Low,Resolved,58
4318,1766,2026-09-22,Dashboard Errors,Medium,Resolved,18
4319,1767,2026-09-06,Dashboard Errors,Medium,Resolved,26
4320,1767,2026-11-26,API Issues,Medium,Resolved,46
4321,1767,2026-08-04,Billing,Critical,In Progress,7
4322,1767,2026-10-02,Login Problems,High,Resolved,16
4323,1768,2026-12-13,Feature Request,Medium,In Progress,53
4324,1768,2026-12-14,Account Management,High,Resolved,55
4325,1768,2026-12-13,Account Management,High,Resolved,44
4326,1769,2026-11-26,API Issues,Medium,Resolved,9
4327,1769,2026-11-03,Login Problems,Low,Open,33
4328,1769,2026-12-10,Account Management,High,Resolved,53
4329,1769,2026-12-05,Feature Request,Medium,Resolved,58
4330,1769,2026-09-11,Account Management,Low,Resolved,61
4331,1771,2026-06-05,Billing,Low,Open,28
4332,1771,2026-04-05,Login Problems,Medium,In Progress,17
4333,1771,2026-05-29,Billing,High,Resolved,25
4334,1772,2026-11-06,Account Management,Critical,Resolved,70
4335,1773,2026-09-27,API Issues,Low,Open,24
4336,1773,2026-11-24,Billing,Medium,Open,32
4337,1774,2026-04-03,Billing,Medium,In Progress,58
4338,1775,2026-09-15,Dashboard Errors,Low,Resolved,27
4339,1775,2026-03-01,Dashboard Errors,Low,Resolved,26
4340,1775,2026-06-01,Billing,Critical,Resolved,10
4341,1775,2026-04-01,Feature Request,High,Resolved,61
4342,1776,2026-12-26,Feature Request,Critical,Resolved,41
4343,1776,2026-12-08,API Issues,Medium,Resolved,10
4344,1777,2026-02-05,Feature Request,Critical,Resolved,59
4345,1777,2026-04-09,Feature Request,High,Open,35
4346,1777,2026-08-26,Feature Request,Medium,Resolved,14
4347,1777,2026-03-17,API Issues,Medium,Resolved,34
4348,1777,2026-06-29,Feature Request,Low,Resolved,57
4349,1778,2026-09-08,Billing,Low,Resolved,46
4350,1778,2026-10-20,API Issues,Medium,Resolved,22
4351,1779,2026-12-25,Feature Request,High,Resolved,33
4352,1779,2026-12-24,Feature Request,Critical,Resolved,46
4353,1779,2026-12-22,Feature Request,Low,Open,22
4354,1780,2026-07-20,Billing,Medium,Resolved,9
4355,1780,2026-05-06,Login Problems,High,Resolved,14
4356,1780,2026-12-20,Login Problems,High,Resolved,10
4357,1780,2026-06-15,Login Problems,High,Resolved,60
4358,1780,2026-07-09,Login Problems,Low,In Progress,23
4359,1781,2026-09-08,Billing,Medium,Resolved,30
4360,1782,2026-12-14,API Issues,Medium,In Progress,71
4361,1783,2026-06-03,Account Management,Medium,Resolved,35
4362,1783,2026-10-06,Billing,Low,Resolved,57
4363,1783,2026-11-11,Login Problems,Medium,Resolved,36
4364,1783,2026-11-16,Feature Request,Low,In Progress,48
4365,1784,2026-05-17,Account Management,Medium,Resolved,5
4366,1784,2026-03-28,Login Problems,Low,Resolved,17
4367,1784,2026-07-08,Login Problems,Medium,Open,31
4368,1784,2026-07-12,Account Management,Medium,Resolved,48
4369,1784,2026-04-20,Dashboard Errors,Medium,Open,9
4370,1785,2026-08-25,Feature Request,Critical,Resolved,58
4371,1785,2026-09-01,Dashboard Errors,Low,Open,50
4372,1785,2026-11-26,API Issues,Low,Resolved,47
4373,1786,2026-11-05,Account Management,Medium,Resolved,12
4374,1786,2026-09-28,Billing,High,In Progress,10
4375,1786,2026-11-11,Dashboard Errors,Low,Resolved,62
4376,1786,2026-05-27,Login Problems,Low,Resolved,21
4377,1786,2026-03-21,Login Problems,Low,Resolved,61
4378,1787,2026-10-09,API Issues,Medium,Resolved,60
4379,1788,2026-11-05,Feature Request,High,Resolved,71
4380,1788,2026-10-31,API Issues,Medium,Resolved,67
4381,1788,2026-11-11,Feature Request,Medium,In Progress,17
4382,1788,2026-11-21,Dashboard Errors,Low,Open,11
4383,1788,2026-12-30,API Issues,High,Resolved,2
4384,1789,2026-07-30,Account Management,Low,Resolved,30
4385,1789,2026-11-27,Login Problems,Medium,Resolved,45
4386,1789,2026-05-27,Feature Request,Medium,Resolved,11
4387,1789,2026-05-21,Login Problems,Medium,Resolved,49
4388,1789,2026-12-25,Feature Request,High,Resolved,32
